goal_id;world_cup_year;match_id;team_id;team_name;team_code;scored_by_player;shirt_number;minute;additional_minute;match_period;own_goal;penalty
G-2115;2010;M-2010-28;T-39;Italy;ITA;P-06801;9;29;0;1H;0;1
G-2116;2010;M-2010-28;T-47;New Zealand;NZL;P-03936;9;7;0;1H;0;0
G-2117;2010;M-2010-29;T-09;Brazil;BRA;P-06981;9;25;0;1H;0;0
G-2118;2010;M-2010-29;T-09;Brazil;BRA;P-06981;9;50;0;2H;0;0
G-2119;2010;M-2010-29;T-09;Brazil;BRA;P-08273;7;62;0;2H;0;0
G-2120;2010;M-2010-29;T-40;Ivory Coast;CIV;P-08969;11;79;0;2H;0;0
G-2121;2010;M-2010-30;T-56;Portugal;PRT;P-06038;16;29;0;1H;0;0
G-2122;2010;M-2010-30;T-56;Portugal;PRT;P-04616;11;53;0;2H;0;0
G-2123;2010;M-2010-30;T-56;Portugal;PRT;P-09658;18;56;0;2H;0;0
G-2124;2010;M-2010-30;T-56;Portugal;PRT;P-05056;19;60;0;2H;0;0
G-2125;2010;M-2010-30;T-56;Portugal;PRT;P-05056;19;89;0;2H;0;0
G-2126;2010;M-2010-30;T-56;Portugal;PRT;P-00909;9;81;0;2H;0;0
G-2127;2010;M-2010-30;T-56;Portugal;PRT;P-03015;7;87;0;2H;0;0
G-2128;2010;M-2010-31;T-13;Chile;CHL;P-00224;11;75;0;2H;0;0
G-2129;2010;M-2010-32;T-70;Spain;ESP;P-04291;7;17;0;1H;0;0
G-2130;2010;M-2010-32;T-70;Spain;ESP;P-04291;7;51;0;2H;0;0
G-2131;2010;M-2010-33;T-28;France;FRA;P-03934;15;70;0;2H;0;0
G-2132;2010;M-2010-33;T-67;South Africa;ZAF;P-08621;20;20;0;1H;0;0
G-2133;2010;M-2010-33;T-67;South Africa;ZAF;P-08963;9;37;0;1H;0;0
G-2134;2010;M-2010-34;T-80;Uruguay;URY;P-05749;9;43;0;1H;0;0
G-2135;2010;M-2010-35;T-03;Argentina;ARG;P-07699;2;77;0;2H;0;0
G-2136;2010;M-2010-35;T-03;Argentina;ARG;P-05247;18;89;0;2H;0;0
G-2137;2010;M-2010-36;T-48;Nigeria;NGA;P-06768;12;12;0;1H;0;0
G-2138;2010;M-2010-36;T-48;Nigeria;NGA;P-00509;8;69;0;2H;0;1
G-2139;2010;M-2010-36;T-68;South Korea;KOR;P-01725;14;38;0;1H;0;0
G-2140;2010;M-2010-36;T-68;South Korea;KOR;P-08534;10;49;0;2H;0;0
G-2141;2010;M-2010-37;T-27;England;ENG;P-00781;19;23;0;1H;0;0
G-2142;2010;M-2010-38;T-79;United States;USA;P-06818;10;90;1;2H, AM;0;0
G-2143;2010;M-2010-39;T-04;Australia;AUS;P-09745;4;69;0;2H;0;0
G-2144;2010;M-2010-39;T-04;Australia;AUS;P-04940;14;73;0;2H;0;0
G-2145;2010;M-2010-39;T-63;Serbia;SRB;P-03319;9;84;0;2H;0;0
G-2146;2010;M-2010-40;T-29;Germany;DEU;P-05458;8;60;0;2H;0;0
G-2147;2010;M-2010-42;T-65;Slovakia;SVK;P-08013;11;25;0;1H;0;0
G-2148;2010;M-2010-42;T-65;Slovakia;SVK;P-08013;11;73;0;2H;0;0
G-2149;2010;M-2010-42;T-65;Slovakia;SVK;P-02342;20;89;0;2H;0;0
G-2150;2010;M-2010-42;T-39;Italy;ITA;P-08291;10;81;0;2H;0;0
G-2151;2010;M-2010-42;T-39;Italy;ITA;P-05544;18;90;2;2H, AM;0;0
G-2152;2010;M-2010-43;T-11;Cameroon;CMR;P-03935;9;65;0;2H;0;1
G-2153;2010;M-2010-43;T-46;Netherlands;NLD;P-05286;9;36;0;1H;0;0
G-2154;2010;M-2010-43;T-46;Netherlands;NLD;P-03271;21;83;0;2H;0;0
G-2155;2010;M-2010-44;T-21;Denmark;DNK;P-09841;9;81;0;2H;0;0
G-2156;2010;M-2010-44;T-42;Japan;JPN;P-04468;18;17;0;1H;0;0
G-2157;2010;M-2010-44;T-42;Japan;JPN;P-00514;7;30;0;1H;0;0
G-2158;2010;M-2010-44;T-42;Japan;JPN;P-03847;9;87;0;2H;0;0
G-2159;2010;M-2010-45;T-40;Ivory Coast;CIV;P-02735;19;14;0;1H;0;0
G-2160;2010;M-2010-45;T-40;Ivory Coast;CIV;P-05935;13;20;0;1H;0;0
G-2161;2010;M-2010-45;T-40;Ivory Coast;CIV;P-04006;8;82;0;2H;0;0
G-2162;2010;M-2010-47;T-13;Chile;CHL;P-04113;20;47;0;2H;0;0
G-2163;2010;M-2010-47;T-70;Spain;ESP;P-04291;7;24;0;1H;0;0
G-2164;2010;M-2010-47;T-70;Spain;ESP;P-02237;6;37;0;1H;0;0
G-2165;2010;M-2010-49;T-80;Uruguay;URY;P-05749;9;8;0;1H;0;0
G-2166;2010;M-2010-49;T-80;Uruguay;URY;P-05749;9;80;0;2H;0;0
G-2167;2010;M-2010-49;T-68;South Korea;KOR;P-09156;17;68;0;2H;0;0
G-2168;2010;M-2010-50;T-79;United States;USA;P-06818;10;62;0;2H;0;1
G-2169;2010;M-2010-50;T-30;Ghana;GHA;P-00259;23;5;0;1H;0;0
G-2170;2010;M-2010-50;T-30;Ghana;GHA;P-07680;3;93;0;ET, 1H;0;0
G-2171;2010;M-2010-51;T-29;Germany;DEU;P-05239;11;20;0;1H;0;0
G-2172;2010;M-2010-51;T-29;Germany;DEU;P-07597;10;32;0;1H;0;0
G-2173;2010;M-2010-51;T-29;Germany;DEU;P-00904;13;67;0;2H;0;0
G-2174;2010;M-2010-51;T-29;Germany;DEU;P-00904;13;70;0;2H;0;0
G-2175;2010;M-2010-51;T-27;England;ENG;P-08811;15;37;0;1H;0;0
G-2176;2010;M-2010-52;T-03;Argentina;ARG;P-02135;11;26;0;1H;0;0
G-2177;2010;M-2010-52;T-03;Argentina;ARG;P-02135;11;52;0;2H;0;0
G-2178;2010;M-2010-52;T-03;Argentina;ARG;P-00300;9;33;0;1H;0;0
G-2179;2010;M-2010-52;T-44;Mexico;MEX;P-07104;14;71;0;2H;0;0
G-2180;2010;M-2010-53;T-46;Netherlands;NLD;P-06098;11;18;0;1H;0;0
G-2181;2010;M-2010-53;T-46;Netherlands;NLD;P-06373;10;84;0;2H;0;0
G-2182;2010;M-2010-53;T-65;Slovakia;SVK;P-08013;11;90;4;2H, AM;0;1
G-2183;2010;M-2010-54;T-09;Brazil;BRA;P-04958;4;35;0;1H;0;0
G-2184;2010;M-2010-54;T-09;Brazil;BRA;P-06981;9;38;0;1H;0;0
G-2185;2010;M-2010-54;T-09;Brazil;BRA;P-05977;11;59;0;2H;0;0
G-2186;2010;M-2010-56;T-70;Spain;ESP;P-04291;7;63;0;2H;0;0
G-2187;2010;M-2010-57;T-46;Netherlands;NLD;P-06373;10;53;0;2H;0;0
G-2188;2010;M-2010-57;T-46;Netherlands;NLD;P-06373;10;68;0;2H;0;0
G-2189;2010;M-2010-57;T-09;Brazil;BRA;P-05977;11;10;0;1H;0;0
G-2190;2010;M-2010-58;T-80;Uruguay;URY;P-01628;10;55;0;2H;0;0
G-2191;2010;M-2010-58;T-30;Ghana;GHA;P-02970;11;45;2;1H, AM;0;0
G-2192;2010;M-2010-59;T-29;Germany;DEU;P-00904;13;3;0;1H;0;0
G-2193;2010;M-2010-59;T-29;Germany;DEU;P-05239;11;68;0;2H;0;0
G-2194;2010;M-2010-59;T-29;Germany;DEU;P-05239;11;89;0;2H;0;0
G-2195;2010;M-2010-59;T-29;Germany;DEU;P-06104;3;74;0;2H;0;0
G-2196;2010;M-2010-60;T-70;Spain;ESP;P-04291;7;83;0;2H;0;0
G-2197;2010;M-2010-61;T-80;Uruguay;URY;P-01628;10;41;0;1H;0;0
G-2198;2010;M-2010-61;T-80;Uruguay;URY;P-03202;16;90;2;2H, AM;0;0
G-2199;2010;M-2010-61;T-46;Netherlands;NLD;P-06698;5;18;0;1H;0;0
G-2200;2010;M-2010-61;T-46;Netherlands;NLD;P-06373;10;70;0;2H;0;0
G-2201;2010;M-2010-61;T-46;Netherlands;NLD;P-06098;11;73;0;2H;0;0
G-2202;2010;M-2010-62;T-70;Spain;ESP;P-00568;5;73;0;2H;0;0
G-2203;2010;M-2010-63;T-80;Uruguay;URY;P-00985;7;28;0;1H;0;0
G-2204;2010;M-2010-63;T-80;Uruguay;URY;P-01628;10;51;0;2H;0;0
G-2205;2010;M-2010-63;T-29;Germany;DEU;P-00904;13;19;0;1H;0;0
G-2206;2010;M-2010-63;T-29;Germany;DEU;P-08755;2;56;0;2H;0;0
G-2207;2010;M-2010-63;T-29;Germany;DEU;P-00049;6;82;0;2H;0;0
G-2208;2010;M-2010-64;T-70;Spain;ESP;P-02237;6;116;0;ET, 2H;0;0
G-2209;2014;M-2014-01;T-09;Brazil;BRA;P-01576;10;29;0;1H;0;0
G-2210;2014;M-2014-01;T-09;Brazil;BRA;P-01576;10;71;0;2H;0;1
G-2211;2014;M-2014-01;T-09;Brazil;BRA;P-07869;11;90;1;2H, AM;0;0
G-2212;2014;M-2014-01;T-17;Croatia;HRV;P-08112;6;12;0;1H;1;0
G-2213;2014;M-2014-02;T-44;Mexico;MEX;P-01677;19;61;0;2H;0;0
G-2214;2014;M-2014-03;T-70;Spain;ESP;P-03244;14;27;0;1H;0;1
G-2215;2014;M-2014-03;T-46;Netherlands;NLD;P-05286;9;44;0;1H;0;0
G-2216;2014;M-2014-03;T-46;Netherlands;NLD;P-05286;9;72;0;2H;0;0
G-2217;2014;M-2014-03;T-46;Netherlands;NLD;P-06098;11;53;0;2H;0;0
G-2218;2014;M-2014-03;T-46;Netherlands;NLD;P-06098;11;80;0;2H;0;0
G-2219;2014;M-2014-03;T-46;Netherlands;NLD;P-06774;3;64;0;2H;0;0
G-2220;2014;M-2014-04;T-13;Chile;CHL;P-08149;7;12;0;1H;0;0
G-2221;2014;M-2014-04;T-13;Chile;CHL;P-03528;10;14;0;1H;0;0
G-2222;2014;M-2014-04;T-13;Chile;CHL;P-07780;15;90;2;2H, AM;0;0
G-2223;2014;M-2014-04;T-04;Australia;AUS;P-09745;4;35;0;1H;0;0
G-2224;2014;M-2014-05;T-15;Colombia;COL;P-02817;7;5;0;1H;0;0
G-2225;2014;M-2014-05;T-15;Colombia;COL;P-04355;9;58;0;2H;0;0
G-2226;2014;M-2014-05;T-15;Colombia;COL;P-03676;10;90;3;2H, AM;0;0
G-2227;2014;M-2014-06;T-80;Uruguay;URY;P-00985;21;24;0;1H;0;1
G-2228;2014;M-2014-06;T-16;Costa Rica;CRI;P-04407;9;54;0;2H;0;0
G-2229;2014;M-2014-06;T-16;Costa Rica;CRI;P-04533;6;57;0;2H;0;0
G-2230;2014;M-2014-06;T-16;Costa Rica;CRI;P-09443;21;84;0;2H;0;0
G-2231;2014;M-2014-07;T-27;England;ENG;P-07055;9;37;0;1H;0;0
G-2232;2014;M-2014-07;T-39;Italy;ITA;P-03343;8;35;0;1H;0;0
G-2233;2014;M-2014-07;T-39;Italy;ITA;P-04874;9;50;0;2H;0;0
G-2234;2014;M-2014-08;T-40;Ivory Coast;CIV;P-04997;12;64;0;2H;0;0
G-2235;2014;M-2014-08;T-40;Ivory Coast;CIV;P-01756;10;66;0;2H;0;0
G-2236;2014;M-2014-08;T-42;Japan;JPN;P-04468;4;16;0;1H;0;0
G-2237;2014;M-2014-09;T-72;Switzerland;CHE;P-03832;18;48;0;2H;0;0
G-2238;2014;M-2014-09;T-72;Switzerland;CHE;P-09827;9;90;3;2H, AM;0;0
G-2239;2014;M-2014-09;T-24;Ecuador;ECU;P-04001;13;22;0;1H;0;0
G-2240;2014;M-2014-10;T-28;France;FRA;P-00798;10;45;0;1H;0;1
G-2241;2014;M-2014-10;T-28;France;FRA;P-00798;10;72;0;2H;0;0
G-2242;2014;M-2014-10;T-28;France;FRA;P-09085;18;48;0;2H;1;0
G-2243;2014;M-2014-11;T-03;Argentina;ARG;P-06410;10;65;0;2H;0;0
G-2244;2014;M-2014-11;T-08;Bosnia and Herzegovina;BIH;P-02959;9;85;0;2H;0;0
G-2245;2014;M-2014-11;T-03;Argentina;ARG;P-01609;5;3;0;1H;1;0
G-2246;2014;M-2014-12;T-29;Germany;DEU;P-00904;13;12;0;1H;0;1
G-2247;2014;M-2014-12;T-29;Germany;DEU;P-00904;13;45;1;1H, AM;0;0
G-2248;2014;M-2014-12;T-29;Germany;DEU;P-00904;13;78;0;2H;0;0
G-2249;2014;M-2014-12;T-29;Germany;DEU;P-03386;5;32;0;1H;0;0
G-2250;2014;M-2014-14;T-30;Ghana;GHA;P-02485;10;82;0;2H;0;0
G-2251;2014;M-2014-14;T-79;United States;USA;P-04433;8;1;0;1H;0;0
G-2252;2014;M-2014-14;T-79;United States;USA;P-09091;6;86;0;2H;0;0
G-2253;2014;M-2014-15;T-06;Belgium;BEL;P-00718;8;70;0;2H;0;0
G-2254;2014;M-2014-15;T-06;Belgium;BEL;P-06609;14;80;0;2H;0;0
G-2255;2014;M-2014-15;T-01;Algeria;DZA;P-09126;10;25;0;1H;0;1
G-2256;2014;M-2014-17;T-59;Russia;RUS;P-08283;11;74;0;2H;0;0
G-2257;2014;M-2014-17;T-68;South Korea;KOR;P-09490;11;68;0;2H;0;0
G-2258;2014;M-2014-18;T-04;Australia;AUS;P-09745;4;21;0;1H;0;0
G-2259;2014;M-2014-18;T-04;Australia;AUS;P-08920;15;54;0;2H;0;1
G-2260;2014;M-2014-18;T-46;Netherlands;NLD;P-06098;11;20;0;1H;0;0
G-2261;2014;M-2014-18;T-46;Netherlands;NLD;P-05286;9;58;0;2H;0;0
G-2262;2014;M-2014-18;T-46;Netherlands;NLD;P-01083;21;68;0;2H;0;0
G-2263;2014;M-2014-19;T-13;Chile;CHL;P-03790;11;20;0;1H;0;0
G-2264;2014;M-2014-19;T-13;Chile;CHL;P-01784;20;43;0;1H;0;0
G-2265;2014;M-2014-20;T-17;Croatia;HRV;P-08876;18;11;0;1H;0;0
G-2266;2014;M-2014-20;T-17;Croatia;HRV;P-04888;4;48;0;2H;0;0
G-2267;2014;M-2014-20;T-17;Croatia;HRV;P-09489;17;61;0;2H;0;0
G-2268;2014;M-2014-20;T-17;Croatia;HRV;P-09489;17;73;0;2H;0;0
G-2269;2014;M-2014-21;T-15;Colombia;COL;P-03676;10;64;0;2H;0;0
G-2270;2014;M-2014-21;T-15;Colombia;COL;P-02343;20;70;0;2H;0;0
G-2271;2014;M-2014-21;T-40;Ivory Coast;CIV;P-01756;10;73;0;2H;0;0
G-2272;2014;M-2014-22;T-80;Uruguay;URY;P-05749;9;39;0;1H;0;0
G-2273;2014;M-2014-22;T-80;Uruguay;URY;P-05749;9;85;0;2H;0;0
G-2274;2014;M-2014-22;T-27;England;ENG;P-06747;10;75;0;2H;0;0
G-2275;2014;M-2014-24;T-16;Costa Rica;CRI;P-01537;10;44;0;1H;0;0
G-2276;2014;M-2014-25;T-72;Switzerland;CHE;P-03892;15;81;0;2H;0;0
G-2277;2014;M-2014-25;T-72;Switzerland;CHE;P-03575;10;87;0;2H;0;0
G-2278;2014;M-2014-25;T-28;France;FRA;P-09623;9;17;0;1H;0;0
G-2279;2014;M-2014-25;T-28;France;FRA;P-08606;14;18;0;1H;0;0
G-2280;2014;M-2014-25;T-28;France;FRA;P-02212;8;40;0;1H;0;0
G-2281;2014;M-2014-25;T-28;France;FRA;P-00798;10;67;0;2H;0;0
G-2282;2014;M-2014-25;T-28;France;FRA;P-02032;18;73;0;2H;0;0
G-2283;2014;M-2014-26;T-33;Honduras;HND;P-02503;13;31;0;1H;0;0
G-2284;2014;M-2014-26;T-24;Ecuador;ECU;P-04001;13;34;0;1H;0;0
G-2285;2014;M-2014-26;T-24;Ecuador;ECU;P-04001;13;65;0;2H;0;0
G-2286;2014;M-2014-27;T-03;Argentina;ARG;P-06410;10;90;1;2H, AM;0;0
G-2287;2014;M-2014-28;T-29;Germany;DEU;P-02208;19;51;0;2H;0;0
G-2288;2014;M-2014-28;T-29;Germany;DEU;P-05239;11;71;0;2H;0;0
G-2289;2014;M-2014-28;T-30;Ghana;GHA;P-02485;10;54;0;2H;0;0
G-2290;2014;M-2014-28;T-30;Ghana;GHA;P-07680;3;63;0;2H;0;0
G-2291;2014;M-2014-29;T-48;Nigeria;NGA;P-06909;8;29;0;1H;0;0
G-2292;2014;M-2014-30;T-06;Belgium;BEL;P-03835;17;88;0;2H;0;0
G-2293;2014;M-2014-31;T-68;South Korea;KOR;P-01218;9;50;0;2H;0;0
G-2294;2014;M-2014-31;T-68;South Korea;KOR;P-08255;13;72;0;2H;0;0
G-2295;2014;M-2014-31;T-01;Algeria;DZA;P-02287;13;26;0;1H;0;0
G-2296;2014;M-2014-31;T-01;Algeria;DZA;P-03640;5;28;0;1H;0;0
G-2297;2014;M-2014-31;T-01;Algeria;DZA;P-04262;18;38;0;1H;0;0
G-2298;2014;M-2014-31;T-01;Algeria;DZA;P-02558;11;62;0;2H;0;0
G-2299;2014;M-2014-32;T-79;United States;USA;P-05154;13;64;0;2H;0;0
G-2300;2014;M-2014-32;T-79;United States;USA;P-04433;8;81;0;2H;0;0
G-2301;2014;M-2014-32;T-56;Portugal;PRT;P-07327;17;5;0;1H;0;0
G-2302;2014;M-2014-32;T-56;Portugal;PRT;P-01755;18;90;5;2H, AM;0;0
G-2303;2014;M-2014-33;T-70;Spain;ESP;P-04291;7;36;0;1H;0;0
G-2304;2014;M-2014-33;T-70;Spain;ESP;P-06519;9;69;0;2H;0;0
G-2305;2014;M-2014-33;T-70;Spain;ESP;P-08708;13;82;0;2H;0;0
G-2306;2014;M-2014-34;T-46;Netherlands;NLD;P-03709;18;77;0;2H;0;0
G-2307;2014;M-2014-34;T-46;Netherlands;NLD;P-01083;21;90;2;2H, AM;0;0
G-2308;2014;M-2014-35;T-11;Cameroon;CMR;P-09548;21;26;0;1H;0;0
G-2309;2014;M-2014-35;T-09;Brazil;BRA;P-01576;10;17;0;1H;0;0
G-2310;2014;M-2014-35;T-09;Brazil;BRA;P-01576;10;35;0;1H;0;0
G-2311;2014;M-2014-35;T-09;Brazil;BRA;P-09130;9;49;0;2H;0;0
G-2312;2014;M-2014-35;T-09;Brazil;BRA;P-07790;5;84;0;2H;0;0
G-2313;2014;M-2014-36;T-17;Croatia;HRV;P-04888;4;87;0;2H;0;0
G-2314;2014;M-2014-36;T-44;Mexico;MEX;P-02847;4;72;0;2H;0;0
G-2315;2014;M-2014-36;T-44;Mexico;MEX;P-05170;18;75;0;2H;0;0
G-2316;2014;M-2014-36;T-44;Mexico;MEX;P-07104;14;82;0;2H;0;0
G-2317;2014;M-2014-38;T-80;Uruguay;URY;P-05457;3;81;0;2H;0;0
G-2318;2014;M-2014-39;T-42;Japan;JPN;P-03847;9;45;1;1H, AM;0;0
G-2319;2014;M-2014-39;T-15;Colombia;COL;P-05374;11;17;0;1H;0;1
G-2320;2014;M-2014-39;T-15;Colombia;COL;P-00278;21;55;0;2H;0;0
G-2321;2014;M-2014-39;T-15;Colombia;COL;P-00278;21;82;0;2H;0;0
G-2322;2014;M-2014-39;T-15;Colombia;COL;P-03676;10;90;0;2H;0;0
G-2323;2014;M-2014-40;T-31;Greece;GRC;P-06148;22;42;0;1H;0;0
G-2324;2014;M-2014-40;T-31;Greece;GRC;P-00791;7;90;3;2H, AM;0;1
G-2325;2014;M-2014-40;T-40;Ivory Coast;CIV;P-04997;12;74;0;2H;0;0
G-2326;2014;M-2014-41;T-08;Bosnia and Herzegovina;BIH;P-01282;11;23;0;1H;0;0
G-2327;2014;M-2014-41;T-08;Bosnia and Herzegovina;BIH;P-03840;8;59;0;2H;0;0
G-2328;2014;M-2014-41;T-08;Bosnia and Herzegovina;BIH;P-04173;2;83;0;2H;0;0
G-2329;2014;M-2014-41;T-36;Iran;IRN;P-09098;16;82;0;2H;0;0
G-2330;2014;M-2014-42;T-48;Nigeria;NGA;P-09657;7;4;0;1H;0;0
G-2331;2014;M-2014-42;T-48;Nigeria;NGA;P-09657;7;47;0;2H;0;0
G-2332;2014;M-2014-42;T-03;Argentina;ARG;P-06410;10;3;0;1H;0;0
G-2333;2014;M-2014-42;T-03;Argentina;ARG;P-06410;10;45;1;1H, AM;0;0
G-2334;2014;M-2014-42;T-03;Argentina;ARG;P-02956;16;50;0;2H;0;0
G-2335;2014;M-2014-43;T-72;Switzerland;CHE;P-02710;23;6;0;1H;0;0
G-2336;2014;M-2014-43;T-72;Switzerland;CHE;P-02710;23;31;0;1H;0;0
G-2337;2014;M-2014-43;T-72;Switzerland;CHE;P-02710;23;71;0;2H;0;0
G-2338;2014;M-2014-45;T-56;Portugal;PRT;P-03015;7;80;0;2H;0;0
G-2339;2014;M-2014-45;T-30;Ghana;GHA;P-07680;3;57;0;2H;0;0
G-2340;2014;M-2014-45;T-56;Portugal;PRT;P-05148;21;31;0;1H;1;0
G-2341;2014;M-2014-46;T-29;Germany;DEU;P-00904;13;55;0;2H;0;0
G-2342;2014;M-2014-47;T-01;Algeria;DZA;P-02287;13;60;0;2H;0;0
G-2343;2014;M-2014-47;T-59;Russia;RUS;P-04161;9;6;0;1H;0;0
G-2344;2014;M-2014-48;T-06;Belgium;BEL;P-09346;5;78;0;2H;0;0
G-2345;2014;M-2014-49;T-09;Brazil;BRA;P-01380;4;18;0;1H;0;0
G-2346;2014;M-2014-49;T-13;Chile;CHL;P-08149;7;32;0;1H;0;0
G-2347;2014;M-2014-50;T-15;Colombia;COL;P-03676;10;28;0;1H;0;0
G-2348;2014;M-2014-50;T-15;Colombia;COL;P-03676;10;50;0;2H;0;0
G-2349;2014;M-2014-51;T-46;Netherlands;NLD;P-06373;10;88;0;2H;0;0
G-2350;2014;M-2014-51;T-46;Netherlands;NLD;P-03271;19;90;4;2H, AM;0;1
G-2351;2014;M-2014-51;T-44;Mexico;MEX;P-07818;10;48;0;2H;0;0
G-2352;2014;M-2014-52;T-16;Costa Rica;CRI;P-01537;10;52;0;2H;0;0
G-2353;2014;M-2014-52;T-31;Greece;GRC;P-03120;19;90;1;2H, AM;0;0
G-2354;2014;M-2014-53;T-28;France;FRA;P-06083;19;79;0;2H;0;0
G-2355;2014;M-2014-53;T-28;France;FRA;P-01415;2;90;2;2H, AM;1;0
G-2356;2014;M-2014-54;T-29;Germany;DEU;P-09818;9;92;0;ET, 1H;0;0
G-2357;2014;M-2014-54;T-29;Germany;DEU;P-05458;8;120;0;ET, 2H;0;0
G-2358;2014;M-2014-54;T-01;Algeria;DZA;P-04262;18;120;1;ET, 2H, AM;0;0
G-2359;2014;M-2014-55;T-03;Argentina;ARG;P-04158;7;118;0;ET, 2H;0;0
G-2360;2014;M-2014-56;T-06;Belgium;BEL;P-09445;7;93;0;ET, 1H;0;0
G-2361;2014;M-2014-56;T-06;Belgium;BEL;P-02175;9;105;0;ET, 1H;0;0
G-2362;2014;M-2014-56;T-79;United States;USA;P-06110;16;107;0;ET, 2H;0;0
G-2363;2014;M-2014-57;T-29;Germany;DEU;P-03386;5;13;0;1H;0;0
G-2364;2014;M-2014-58;T-09;Brazil;BRA;P-02425;3;7;0;1H;0;0
G-2365;2014;M-2014-58;T-09;Brazil;BRA;P-01380;4;69;0;2H;0;0
G-2366;2014;M-2014-58;T-15;Colombia;COL;P-03676;10;80;0;2H;0;1
G-2367;2014;M-2014-59;T-03;Argentina;ARG;P-00300;9;8;0;1H;0;0
G-2368;2014;M-2014-61;T-09;Brazil;BRA;P-07869;11;90;0;2H;0;0
G-2369;2014;M-2014-61;T-29;Germany;DEU;P-00904;13;11;0;1H;0;0
G-2370;2014;M-2014-61;T-29;Germany;DEU;P-05239;11;23;0;1H;0;0
G-2371;2014;M-2014-61;T-29;Germany;DEU;P-03473;18;24;0;1H;0;0
G-2372;2014;M-2014-61;T-29;Germany;DEU;P-03473;18;26;0;1H;0;0
G-2373;2014;M-2014-61;T-29;Germany;DEU;P-00049;6;29;0;1H;0;0
G-2374;2014;M-2014-61;T-29;Germany;DEU;P-09818;9;69;0;2H;0;0
G-2375;2014;M-2014-61;T-29;Germany;DEU;P-09818;9;79;0;2H;0;0
G-2376;2014;M-2014-63;T-46;Netherlands;NLD;P-05286;9;3;0;1H;0;1
G-2377;2014;M-2014-63;T-46;Netherlands;NLD;P-04511;5;17;0;1H;0;0
G-2378;2014;M-2014-63;T-46;Netherlands;NLD;P-01696;20;90;1;2H, AM;0;0
G-2379;2014;M-2014-64;T-29;Germany;DEU;P-02208;19;113;0;ET, 2H;0;0
G-2380;2018;M-2018-01;T-59;Russia;RUS;P-04916;8;12;0;1H;0;0
G-2381;2018;M-2018-01;T-59;Russia;RUS;P-03235;6;43;0;1H;0;0
G-2382;2018;M-2018-01;T-59;Russia;RUS;P-03235;6;90;1;2H, AM;0;0
G-2383;2018;M-2018-01;T-59;Russia;RUS;P-02333;22;71;0;2H;0;0
G-2384;2018;M-2018-01;T-59;Russia;RUS;P-09666;17;90;4;2H, AM;0;0
G-2385;2018;M-2018-02;T-80;Uruguay;URY;P-05093;2;89;0;2H;0;0
G-2386;2018;M-2018-03;T-36;Iran;IRN;P-08853;20;90;5;2H, AM;1;0
G-2387;2018;M-2018-04;T-56;Portugal;PRT;P-03015;7;4;0;1H;0;1
G-2388;2018;M-2018-04;T-56;Portugal;PRT;P-03015;7;44;0;1H;0;0
G-2389;2018;M-2018-04;T-56;Portugal;PRT;P-03015;7;88;0;2H;0;0
G-2390;2018;M-2018-04;T-70;Spain;ESP;P-05908;19;24;0;1H;0;0
G-2391;2018;M-2018-04;T-70;Spain;ESP;P-05908;19;55;0;2H;0;0
G-2392;2018;M-2018-04;T-70;Spain;ESP;P-08736;4;58;0;2H;0;0
G-2393;2018;M-2018-05;T-28;France;FRA;P-06140;7;58;0;2H;0;1
G-2394;2018;M-2018-05;T-04;Australia;AUS;P-08920;15;62;0;2H;0;1
G-2395;2018;M-2018-05;T-28;France;FRA;P-03998;16;81;0;2H;1;0
G-2396;2018;M-2018-06;T-03;Argentina;ARG;P-01157;19;19;0;1H;0;0
G-2397;2018;M-2018-06;T-35;Iceland;ISL;P-01866;11;23;0;1H;0;0
G-2398;2018;M-2018-07;T-21;Denmark;DNK;P-05846;20;59;0;2H;0;0
G-2399;2018;M-2018-08;T-17;Croatia;HRV;P-03056;10;71;0;2H;0;1
G-2400;2018;M-2018-08;T-17;Croatia;HRV;P-02645;8;32;0;1H;1;0
G-2401;2018;M-2018-09;T-63;Serbia;SRB;P-08249;11;56;0;2H;0;0
G-2402;2018;M-2018-10;T-44;Mexico;MEX;P-08544;22;35;0;1H;0;0
G-2403;2018;M-2018-11;T-09;Brazil;BRA;P-07487;11;20;0;1H;0;0
G-2404;2018;M-2018-11;T-72;Switzerland;CHE;P-04170;14;50;0;2H;0;0
G-2405;2018;M-2018-12;T-71;Sweden;SWE;P-04441;4;65;0;2H;0;1
G-2406;2018;M-2018-13;T-06;Belgium;BEL;P-06609;14;47;0;2H;0;0
G-2407;2018;M-2018-13;T-06;Belgium;BEL;P-02175;9;69;0;2H;0;0
G-2408;2018;M-2018-13;T-06;Belgium;BEL;P-02175;9;75;0;2H;0;0
G-2409;2018;M-2018-14;T-75;Tunisia;TUN;P-06072;13;35;0;1H;0;1
G-2410;2018;M-2018-14;T-27;England;ENG;P-08448;9;11;0;1H;0;0
G-2411;2018;M-2018-14;T-27;England;ENG;P-08448;9;90;1;2H, AM;0;0
G-2412;2018;M-2018-15;T-15;Colombia;COL;P-02343;20;39;0;1H;0;0
G-2413;2018;M-2018-15;T-42;Japan;JPN;P-03379;10;6;0;1H;0;1
G-2414;2018;M-2018-15;T-42;Japan;JPN;P-01627;15;73;0;2H;0;0
G-2415;2018;M-2018-16;T-55;Poland;POL;P-03372;10;86;0;2H;0;0
